,,,average,average,average,average,biolRSD,biolRSD,biolRSD,biolRSD,bioln,bioln,bioln,bioln,techRSD,techRSD,techRSD,techRSD,techn,techn,techn,techn,combRSD,combRSD,combRSD,combRSD,combASD,combASD,combASD,combASD,neff,neff,neff,neff
2.51_759.8420m/z,759.8420333,2.510483333,82.83440092166667,159.39761157777778,0.0,0.3229132757777778,1.1976438941154548,0.2150784654090222,0.0,1.732050807568877,3,3,1,3,0.6873587223893769,0.1486153439913577,0.0,0.5773502691896258,3.0,3.0,3.0,3.0,1.380873966137673,0.2614292767697787,0.0,1.8257418583505534,114.38386773333997,41.671202313608546,0.0,0.5895562842045847,4.188601962077151,4.555276770461082,0.0,3.439024390243903
2.51_806.7678m/z,806.7678458,2.510483333,742.6191092555555,204.80377292222224,0.0,0.0,0.5349321684669662,0.2996974675831642,0.0,0.0,3,3,1,3,0.2044267557559447,0.1636929239440484,0.0,0.0,3.0,3.0,3.0,3.0,0.5726628356456105,0.34148784081591216,0.0,0.0,425.2703649109038,69.93799820616205,0.0,0.0,3.571969236871128,4.095786627794197,0.0,0.0
2.51_827.7606m/z,827.7605602,2.510483333,14.900683294222224,0.0,0.0,0.0,1.3640170209231994,0.0,0.0,0.0,3,3,1,3,1.0226790807199695,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.7048210860704538,0.0,0.0,0.0,25.4029990768478,0.0,0.0,0.0,4.7086195408012514,0.0,0.0,0.0
2.51_838.2529m/z,838.2529426,2.510483333,29.84788006755556,0.3390197754444444,0.0,0.0,1.2688739767921486,1.7320508075688774,0.0,0.0,3,3,1,3,0.9489137439381574,0.5773502691896258,0.0,0.0,3.0,3.0,3.0,3.0,1.5844489459793438,1.8257418583505538,0.0,0.0,47.29244211275628,0.6189625948375274,0.0,0.0,4.704064226967143,3.4390243902439024,0.0,0.0
2.52_204.1368m/z,204.1367886,2.517633333,0.0,0.0,0.0,113.10876915111112,0.0,0.0,0.0,0.0536610696850378,3,3,1,3,0.0,0.0,0.0,0.0627633168154527,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.08257568853736172,0.0,0.0,0.0,9.340034492266499,0.0,0.0,0.0,4.905665321743514
2.52_261.1270m/z,261.1270262,2.524766667,144.01946996666666,254.65687603333333,51.79817201666666,542.9437507222223,0.0753360605555279,0.0373548669473865,0.0,0.0287978432040495,3,3,1,3,0.0330943432334772,0.0250475603396159,0.5927921220561964,0.0134485055364958,3.0,3.0,3.0,3.0,0.08228461322799886,0.04497517497046174,0.5927921220561964,0.03178329867037369,11.850586383508565,11.45323755703035,30.70554830839172,17.25654339041731,3.7441880281105364,4.496021860073435,3.0,3.8327383332337823
2.52_295.1657m/z,295.1657312,2.524766667,1.7005065502222223,18.283906737777777,0.0,310.4995881666667,0.7811491355066346,0.1352102069342982,0.0,0.0431437917014968,3,3,1,3,1.0637682919729554,0.2493356746088474,0.0,0.0162815506440618,3.0,3.0,3.0,3.0,1.3197715525460538,0.28363723079289993,0.0,0.04611372522099351,2.2442801699015162,5.1859966751789335,0.0,14.318292689949315,4.671034417775131,4.082653783247967,0.0,3.5583347948904755
2.52_394.1816m/z,394.1815777,2.524766667,20.50663407,48.647286297777775,0.9403686523333332,56.21800511888889,0.4507645275474952,0.1905620579807923,0.0,0.0479616462474097,3,3,1,3,0.1971954485592691,0.1334766409496431,1.7320508075688772,0.0986716887158325,3.0,3.0,3.0,3.0,0.4920108781598308,0.23265835815864166,1.7320508075688772,0.10971062694559637,10.089487036883005,11.318197758914362,1.6287662836864065,6.167712587224046,3.7384689402922224,4.581725163850997,3.0,3.8951015080405784
2.52_407.7280n,430.7172105,2.524766667,0.0,0.0,0.0,31.323544400000003,0.0,0.0,0.0,0.265671595003454,3,3,1,3,0.0,0.0,0.0,0.1681164331143556,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.3143955016770642,0.0,0.0,0.0,9.847981455941795,0.0,0.0,0.0,4.38039153427102
2.52_419.2232m/z,419.223234,2.524766667,2.1680891656666668,2.3625188466666667,0.0,83.9232940688889,0.3845081422377482,0.1290604963929037,0.0,0.0170626655078246,3,3,1,3,0.6722607595705647,0.7591713214772922,0.0,0.046951390266945,3.0,3.0,3.0,3.0,0.7744553184693853,0.7700634435439464,0.0,0.04995565635872364,1.6790881852664024,1.819289398501606,0.0,4.192443238997524,4.182059902496961,3.1155059815358737,0.0,3.519214981913685
2.52_422.7402m/z,422.7401993,2.524766667,0.0,0.0,0.0,7.384040273333333,0.0,0.0,0.0,0.3613452334789087,3,3,1,3,0.0,0.0,0.0,0.6712966609868731,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.7623710283123644,0.0,0.0,0.0,5.6293783762810445,0.0,0.0,0.0,4.069216375610288
2.52_435.2241m/z,435.2240652,2.524766667,1.0781782452222222,10.253533631777778,0.0,149.7911544,0.8644913782525021,0.05941954463918,0.0,0.0241102363134252,3,3,1,3,1.3472342862937607,0.5270345200068731,0.0,0.053528195831452,3.0,3.0,3.0,3.0,1.6007453155447213,0.5303735170273894,0.0,0.058707505857935084,1.7258887753617,5.438202694244602,0.0,8.79386507440486,4.408251697340676,3.0508358796543247,0.0,3.7794355968655373
2.52_504.2615m/z,504.261502,2.524766667,10.583262323,29.971038658888887,0.0,422.40728217777774,0.3982471939687432,0.2158600632023533,0.0,0.0585283926362709,3,3,1,3,0.4188506482825808,0.2490637495541608,0.0,0.0352445706961686,3.0,3.0,3.0,3.0,0.5779590756019979,0.32958810389287674,0.0,0.06832095218995939,6.116692509054532,9.878097803283296,0.0,28.859267730358635,4.989865598160678,4.920817947914449,0.0,4.281915472542649
2.52_521.2627m/z,521.2627443,2.517633333,50.48006905444444,62.51891162666667,0.0,576.8421512,0.2686228663727015,0.1164576410600619,0.0,0.0362749732653013,3,3,1,3,0.2115868435929298,0.0665255044344544,0.0,0.0258869943962298,3.0,3.0,3.0,3.0,0.341946248290437,0.134119442667843,0.0,0.0445646739499882,17.261470226609465,8.385001583568664,0.0,25.706782388837794,4.791939167837147,4.179656526984948,0.0,4.617559107282405
2.52_529.5195m/z,529.5194991,2.524766667,27.28681588377778,24.392243377777778,0.0,3.689073502333333,1.1207828284238757,0.2939654226153633,0.0,0.2368726840942947,3,3,1,3,0.6769739337181919,0.3105223122264673,0.0,0.3255454442252587,3.0,3.0,3.0,3.0,1.3093692586217631,0.4275976801666501,0.0,0.4026021668171404,35.72851788389066,10.430066682398111,0.0,1.485228985587097,4.287923020832681,4.988050443839431,0.0,4.654082166273548
2.52_550.1677m/z,550.1676943,2.517633333,143.72115882666665,21.15160696222222,0.0,0.3596752374444444,0.6523692612382888,0.1316527494497986,0.0,1.191488705110087,3,3,1,3,0.2176633135315147,0.2438670575976503,0.0,1.3451127125401303,3.0,3.0,3.0,3.0,0.6877230336887874,0.27713460307047033,0.0,1.79693448512793,98.84035135354324,5.861842199778052,0.0,0.6463128376104987,3.4398397412674773,4.074504547196993,0.0,4.942578567228422
2.52_557.7821m/z,557.7820836,2.524766667,0.0,0.0,0.0,17.85994444888889,0.0,0.0,0.0,0.1902407635920949,3,3,1,3,0.0,0.0,0.0,0.3561015827085365,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.4037324427633083,0.0,0.0,0.0,7.210638999966899,0.0,0.0,0.0,4.055627801177262
2.52_591.2823m/z,591.2823335,2.524766667,1.4488531964444444,7.307928640555556,0.0,162.68797663333334,1.2526412604278685,0.257195465453666,0.0,0.0872446026455306,3,3,1,3,0.9411744016756116,0.4206173418494978,0.0,0.1296465170540198,3.0,3.0,3.0,3.0,1.5668182350533724,0.4930197315670694,0.0,0.15626848714636862,2.2700896081045214,3.6029530166779984,0.0,25.423003985394768,4.712390556969235,4.312151340030855,0.0,4.50314771531118
2.52_770.8311m/z,770.8310521,2.517633333,2.359547368222222,3.610395153777777,0.0,0.0,1.7320508075688774,0.3407662560907654,0.0,0.0,3,3,1,3,0.1262936236374689,0.9799979900649036,0.0,0.0,3.0,3.0,3.0,3.0,1.736649095059645,1.0375537103308763,0.0,0.0,4.097705801773489,3.7459788875627473,0.0,0.0,3.0212661713596427,3.4766720440060723,0.0,0.0
2.52_774.7973m/z,774.7972601,2.517633333,294.7182913122222,265.90969493333336,0.0,0.0,0.7114007745865448,0.0805543333581039,0.0,0.0,3,3,1,3,0.1508208731185704,0.077061117520762,0.0,0.0,3.0,3.0,3.0,3.0,0.7272124846635843,0.11147832280904311,0.0,0.0,214.32282090096717,29.643166809832312,0.0,0.0,3.179422853940061,4.992163988106757,0.0,0.0
2.52_785.7880m/z,785.7880024,2.524766667,69.95584909,60.400947404444445,0.0,3.9301333333333336e-05,0.8197553077257648,0.3753485428358833,0.0,1.7320508075688772,3,3,1,3,0.3105455189579955,0.1697845955589444,0.0,0.5773502691896257,3.0,3.0,3.0,3.0,0.8766055463487862,0.41196278654525975,0.0,1.8257418583505536,61.32368531183269,24.882942602708606,0.0,7.175408935565457e-05,3.5624560173645077,3.7855530484098185,0.0,3.4390243902439024
2.52_803.7761m/z,803.7761394,2.524766667,27.490604443222225,0.5709047391111111,0.0,0.0,1.4218984243821886,1.0097700220544752,0.0,0.0,3,3,1,3,0.3734007704669251,1.1547005383792517,0.0,0.0,3.0,3.0,3.0,3.0,1.4701099498492771,1.5339389918680695,0.0,0.0,40.41421111935174,0.8757330399648009,0.0,0.0,3.2745444880642625,4.9301447197143435,0.0,0.0
2.52_805.7759m/z,805.7758516,2.517633333,62.71519332055556,6.948789763777778,0.0,0.0,0.9400725457799928,0.4554322607466957,0.0,0.0,3,3,1,3,0.5435237402781353,0.7601080290943764,0.0,0.0,3.0,3.0,3.0,3.0,1.0858887823231302,0.8861053887786619,0.0,0.0,68.10172490801779,6.157360055173493,0.0,0.0,4.202732520260843,4.272061768072832,0.0,0.0
2.52_814.7529m/z,814.7529201,2.517633333,174.11717581344445,23.667293699,0.0,0.0,0.9371874606844028,0.5535336527453972,0.0,0.0,3,3,1,3,0.3728932876712609,0.258715617122191,0.0,0.0,3.0,3.0,3.0,3.0,1.0086474807653867,0.6110100451421221,0.0,0.0,175.62285074221467,14.460954191417851,0.0,0.0,3.617768333901843,3.8340101762025234,0.0,0.0
2.52_826.7557m/z,826.7557472,2.517633333,8.950473234555556,0.3362019856666667,0.0,0.0,1.1683907242779976,1.7320508075688774,0.0,0.0,3,3,1,3,1.1513303499174377,0.5773502691896257,0.0,0.0,3.0,3.0,3.0,3.0,1.640334861916881,1.8257418583505538,0.0,0.0,14.681773277295427,0.6138180380922064,0.0,0.0,4.999134863491278,3.4390243902439024,0.0,0.0
2.52_837.4443m/z,837.4443213,2.524766667,8.947335698333333,0.2964301957777778,0.0,38.66732168666667,1.004980251414492,1.7320508075688772,0.0,0.1011707836421538,3,3,1,3,0.412075221759036,0.5773502691896257,0.0,0.0841055009574654,3.0,3.0,3.0,3.0,1.0861819802044659,1.8257418583505536,0.0,0.13156467137523548,9.718434806369807,0.5412050165105384,0.0,5.087253470666816,3.6540216801023613,3.4390243902439024,0.0,4.870843832721899
2.54_191.0661m/z,191.0660792,2.53835,0.2805921254444444,15.848904688888892,0.0,23.31886467555556,0.2042758182591812,0.06907399905944,0.0,0.0455328915377519,3,3,1,3,1.6721402913194294,0.1675593695927206,0.0,0.1271739552709012,3.0,3.0,3.0,3.0,1.684571685556683,0.18123840565501964,0.0,0.13507945480728686,0.47267754971387993,2.872430217192588,0.0,3.1498995270989454,3.05968315410782,3.6606743021829504,0.0,3.504470155988618
2.54_245.1869m/z,245.1869001,2.53835,0.024845994,0.0126040532222222,0.0,1757.6511062222223,1.7320508075688774,1.5510267068108492,0.0,0.0283154879553494,3,3,1,3,0.5773502691896258,1.1547005383792517,0.0,0.024119346847086,3.0,3.0,3.0,3.0,1.8257418583505538,1.9336538414550422,0.0,0.03719556089749924,0.045362371258126706,0.02437187593105376,0.0,65.37681875804557,3.4390243902439024,4.695989014238503,0.0,4.901329315865784
2.54_306.1471m/z,306.1470587,2.53835,1.3711814924444443,14.680130812666668,0.0,153.29809192222223,0.1466266838764832,0.2910350898345559,0.0,0.0763337148330511,3,3,1,3,0.7168540786871485,0.343379025226594,0.0,0.0500292063770771,3.0,3.0,3.0,3.0,0.7316960807295708,0.45012284820987913,0.0,0.09126750523014057,1.0032881239905236,6.607862293491128,0.0,13.991134406281986,3.1670571182043394,4.895359049039139,0.0,4.4505553199352805
2.54_495.2309m/z,495.2309148,2.53835,46.16523351333333,25.06481289777778,0.0,361.2891968222222,0.3445717590462455,0.1360125696263984,0.0,0.0870006821439412,3,3,1,3,0.1639842139463462,0.2883966237053352,0.0,0.0580207715890464,3.0,3.0,3.0,3.0,0.38160256754354377,0.3188605206999019,0.0,0.10457307793738971,17.61677163993525,7.99217929183104,0.0,37.78112333722717,3.861746273215218,3.847748578646171,0.0,4.485232849479782
2.54_531.5230m/z,531.523027,2.53835,27.963698197,0.4970216297777778,0.0,2.317911782666666,0.8112414306133042,0.8699457422969468,0.0,0.1305133183026088,3,3,1,3,0.6621973908859187,0.8732206152699615,0.0,0.3355862679785079,3.0,3.0,3.0,3.0,1.0471953223919779,1.2326069273994187,0.0,0.36007203377949387,29.283453948679384,0.6126323039314381,0.0,0.8346152097062387,4.845770984285229,4.999943529448039,0.0,3.591476915957604
2.55_154.0381m/z,154.0380826,2.545483333,11.05502224077778,2.137584252666666,0.0,0.0,0.7712581507076396,0.8034634973384978,0.0,0.0,3,3,1,3,0.2458106887183371,0.4190923851610111,0.0,0.0,3.0,3.0,3.0,3.0,0.8094825691274342,0.9061964570971106,0.0,0.0,8.948847805225721,1.9370712765131077,0.0,0.0,3.4021645707521153,4.013288492044286,0.0,0.0
2.55_174.5479m/z,174.5479016,2.545483333,26.668399706666666,0.0,0.0,0.0,0.917521361283266,0.0,0.0,0.0,3,3,1,3,0.0758144590508766,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.9206482936563096,0.0,0.0,0.0,24.552216684487092,0.0,0.0,0.0,3.0273093560266866,0.0,0.0,0.0
2.55_188.0721m/z,188.0720566,2.545483333,0.0,0.0,0.0,25.48213980888889,0.0,0.0,0.0,0.0421243552549676,3,3,1,3,0.0,0.0,0.0,0.1155341282197934,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.1229739650867385,0.0,0.0,0.0,3.133639771193691,0.0,0.0,0.0,3.522514092661438
2.55_227.0802n,228.087454,2.545483333,196.16354506666667,8.421688371,0.0,1.3446219725555555,0.6406230347821752,0.7050494720551463,0.0,0.7370971641743549,3,3,1,3,0.0566077336859712,0.5561435410276894,0.0,1.0352805210546727,3.0,3.0,3.0,3.0,0.6431192021752934,0.89799242550929,0.0,1.2708729231158835,126.15654259915188,7.562612367157672,0.0,1.708843656747524,3.0312305728097577,4.794212917798875,0.0,4.6131385507629
2.55_271.1766m/z,271.1766398,2.552633333,81.70808060666667,60.401290646666666,0.0,101.68870829,0.0597853638451946,0.044573430623616,0.0,0.0988791238331008,3,3,1,3,0.0474024049626047,0.0992150251172019,0.0,0.0817168113301276,3.0,3.0,3.0,3.0,0.07629729828992028,0.10876769707300653,0.0,0.1282759462407717,6.234105798743697,6.569709283875262,0.0,13.044215277901555,4.802324925557796,3.775739692280191,0.0,4.862941865032338
2.55_277.1388m/z,277.1387928,2.545483333,0.1641527348888888,0.0396955268888888,0.0,29.68701530888889,1.7320508075688772,1.1452748626702862,0.0,0.1928604023838264,3,3,1,3,0.5773502691896258,1.1547005383792517,0.0,0.1392124547283525,3.0,3.0,3.0,3.0,1.8257418583505536,1.6263418596339998,0.0,0.23785550731304295,0.2997005192493656,0.06455849701962685,0.0,7.061220086905839,3.4390243902439024,4.9997313079441525,0.0,4.639155001685216
2.55_304.0867m/z,304.0866737,2.545483333,2.729739131666667,64.07075842666667,0.0,4.077913294666667,0.7749240003144291,0.0834247040558017,0.0,0.0789580545754528,3,3,1,3,0.7880355160576826,0.091455926727785,0.0,0.2948690584099714,3.0,3.0,3.0,3.0,1.1052181598361543,0.12378961095518508,0.0,0.30525749129206203,3.0169572599333754,7.931294259240714,0.0,1.244813582036494,4.998874496149639,4.966677554738972,0.0,3.2853430943357953
2.55_334.1803m/z,334.1802916,2.552633333,4.993300912,32.26573758,0.0,138.92139144444445,0.3789315644538862,0.0408431429814032,0.0,0.0248745366605463,3,3,1,3,0.6501963352671165,0.1369757117555959,0.0,0.030377499105317,3.0,3.0,3.0,3.0,0.752558572427594,0.14293532782189097,0.0,0.03926238691127167,3.7577514060361232,4.611913778412407,0.0,5.454385421144004,4.218081765443918,3.3528511732142485,0.0,4.850215155911792
2.55_349.1838m/z,349.1838499,2.552633333,123.68863941111113,134.05310581111112,14.111831703333332,519.7393989666667,0.0208188969269215,0.0439411629990825,0.0,0.0483275415628959,3,3,1,3,0.0738804488588722,0.0647726535647913,1.7320508075688772,0.0390421338138231,3.0,3.0,3.0,3.0,0.07675771748066908,0.07827082761499592,1.7320508075688772,0.0621276064744965,9.49405763948642,10.492447536196286,24.442409498034582,32.290164848292406,3.3156360260285176,4.5191123671497735,3.0,4.830772374409384
2.55_400.3913m/z,400.3913302,2.552633333,22.542113036666667,0.0,0.0,0.0,1.11283352305934,0.0,0.0,0.0,3,3,1,3,0.1310725358353253,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.1205259745739788,0.0,0.0,0.0,25.25902317936771,0.0,0.0,0.0,3.055480379296079,0.0,0.0,0.0
2.55_415.7281m/z,415.7281231,2.545483333,0.0,0.0,0.0,15.42757469211111,0.0,0.0,0.0,0.0271001223855961,3,3,1,3,0.0,0.0,0.0,0.3081550284463873,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.3093443682857473,0.0,0.0,0.0,4.772433347312294,0.0,0.0,0.0,3.0309341367768976
2.55_423.7134m/z,423.7133592,2.552633333,0.0,0.0,0.0,30.6073736,0.0,0.0,0.0,0.0548322396568196,3,3,1,3,0.0,0.0,0.0,0.2245229158356699,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.23112142748160372,0.0,0.0,0.0,7.074019877894752,0.0,0.0,0.0,3.237721525388005
2.55_532.5218m/z,532.5218011,2.552633333,40.19817111233333,1.362768668666667,0.0,0.0,0.819568655887353,0.8754255353178401,0.0,0.0,3,3,1,3,0.5856154238947535,0.5885581159185573,0.0,0.0,3.0,3.0,3.0,3.0,1.007292512836482,1.0548793882241367,0.0,0.0,40.49131679117312,1.437556579494115,0.0,0.0,4.619978547704093,4.501286293474423,0.0,0.0
2.55_533.1867m/z,533.1866993,2.552633333,1031.5129751634445,22.52305051533333,0.0,4.618309017111112,0.6045458798830867,0.2058046151348271,0.0,0.2866786928462503,3,3,1,3,0.0462656079747296,0.2837584777879374,0.0,0.3582453253006368,3.0,3.0,3.0,3.0,0.6063136377856653,0.3505344681016714,0.0,0.4588293648316265,625.4203843944626,7.895105532419445,0.0,2.119015792917265,3.023426268158533,4.6480873097717454,0.0,4.81655536519521
2.55_714.8587m/z,714.8586976,2.545483333,0.0,0.0,0.0,28.095378416666662,0.0,0.0,0.0,0.0893875237836231,3,3,1,3,0.0,0.0,0.0,0.2234667393037327,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.24068135154849496,0.0,0.0,0.0,6.762033649589747,0.0,0.0,0.0,3.6240359455582802
2.55_715.3596m/z,715.3595847,2.552633333,0.0,0.4008808014444444,0.0,57.10679802222222,0.0,0.8705864721252919,0.0,0.1417646361752295,3,3,1,3,0.0,1.1547005383792517,0.0,0.1101169533233716,3.0,3.0,3.0,3.0,0.0,1.4461169173966866,0.0,0.1795075359953358,0.0,0.5797205088283531,0.0,10.251100601552427,0.0,4.718479279641306,0.0,4.769320495688412
2.55_725.8521m/z,725.8520549,2.545483333,0.0,0.0,0.0,21.87873521366667,0.0,0.0,0.0,0.0807041352608025,3,3,1,3,0.0,0.0,0.0,0.3606276309454488,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.36954762297912397,0.0,0.0,0.0,8.085234592000173,0.0,0.0,0.0,3.199823091783705
2.55_763.3197m/z,763.3197242,2.552633333,30.109079032,0.0,0.0,0.5930691338888888,0.9004421436988327,0.0,0.0,1.7320508075688776,3,3,1,3,0.7145436516509673,0.0,0.0,0.5773502691896257,3.0,3.0,3.0,3.0,1.149508018355526,0.0,0.0,1.825741858350554,34.61062777258424,0.0,0.0,1.0827911426366534,4.8036453699315125,0.0,0.0,3.4390243902439024
2.55_774.2997m/z,774.2997126,2.552633333,30.05398742433333,2.8386514186666663,0.0,0.0,0.2915584458122856,0.1470875420876251,0.0,0.0,3,3,1,3,0.3560536277765139,1.0087290645429143,0.0,0.0,3.0,3.0,3.0,3.0,0.4601961681471194,1.019396424699931,0.0,0.0,13.830729850219912,2.8937111071581865,0.0,0.0,4.850238540878237,3.0850092955031534,0.0,0.0
2.55_780.2995m/z,780.2995491,2.552633333,4591.917432333334,196.4487134777778,0.0,0.5116829738888888,0.5985722646901619,0.1102438979550471,0.0,1.7320508075688774,3,3,1,3,0.0443769179954714,0.0636263857861975,0.0,0.3931052990344612,3.0,3.0,3.0,3.0,0.6002150172288977,0.12728721068723628,0.0,1.776100159374176,2756.1378007616277,25.005408781682416,0.0,0.9088002114731079,3.0219850757227045,4.199307416904899,0.0,3.205497114234351
2.55_791.7908m/z,791.7907741,2.552633333,275.93961442555553,0.2436184353333333,0.0,0.0,0.5972284928530611,1.7320508075688772,0.0,0.0,3,3,1,3,0.0618539965299764,0.5773502691896257,0.0,0.0,3.0,3.0,3.0,3.0,0.6004230088548149,1.8257418583505536,0.0,0.0,165.68049355562954,0.44478437485393413,0.0,0.0,3.042900713896913,3.4390243902439024,0.0,0.0
2.56_244.6596m/z,244.6595894,2.559766667,0.0,0.0,0.0,9.801465685666669,0.0,0.0,0.0,0.4353311714008103,3,3,1,3,0.0,0.0,0.0,0.4497267776555634,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.6259132554385298,0.0,0.0,0.0,6.134867295384667,0.0,0.0,0.0,4.99577382346661
2.56_521.2101m/z,521.2101098,2.559766667,16.662840197999998,0.2162238293333333,0.0,6.458894298888889,0.947505565678188,1.7320508075688772,0.0,0.2007167949194106,3,3,1,3,0.5667462694240631,0.5773502691896257,0.0,0.3034177607432355,3.0,3.0,3.0,3.0,1.1040688977130166,1.8257418583505536,0.0,0.3637988033201319,18.396923610174003,0.3947688959867129,0.0,2.349738016707,4.26871096002561,3.4390243902439024,0.0,4.469098920135739
2.56_528.5218m/z,528.521771,2.559766667,6.241700738000001,0.0,0.0,0.0,1.4169197322613492,0.0,0.0,0.0,3,3,1,3,0.4503829776872498,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.4867771703459827,0.0,0.0,0.0,9.280018161390073,0.0,0.0,0.0,3.4000576358010353,0.0,0.0,0.0
2.56_531.2707m/z,531.2707383,2.559766667,52.53439127233333,14.442933813333331,0.0,310.30743948888886,0.6828839806119934,0.1158472057853906,0.0,0.0884360222126081,3,3,1,3,0.1499862942740261,0.527224893921816,0.0,0.0550652903353696,3.0,3.0,3.0,3.0,0.6991612256457992,0.5398024303938922,0.0,0.10417829056241738,36.73000939052055,7.796330774455457,0.0,32.327298594753216,3.1925128887084417,3.192676212653775,0.0,4.34816062990111
2.56_538.5105m/z,538.5104702,2.559766667,126.083684636,1.4870651016666667,0.0,2.315181959,0.8938097212677975,0.3052604021816177,0.0,0.2700530439914064,3,3,1,3,0.1420132374927392,0.6555827513807034,0.0,0.3266802885361531,3.0,3.0,3.0,3.0,0.9050213132606254,0.7231684845511288,0.0,0.4238498053403927,114.10842185001125,1.0753986160011537,0.0,0.981289422649739,3.1009138599006163,3.8283157063107973,0.0,4.863314159456625
2.57_128.5283m/z,128.5282914,2.566916667,14.887911664333332,7.955560578666666,0.0,0.0,0.1389535474729921,0.1630603117308995,0.0,0.0,3,3,1,3,0.2485681111405407,0.214985678394198,0.0,0.0,3.0,3.0,3.0,3.0,0.2847704237298973,0.26982866262943905,0.0,0.0,4.239636913105484,2.146638271409113,0.0,0.0,4.138786654672006,4.728930659048946,0.0,0.0
2.57_149.0428m/z,149.0428101,2.566916667,22.07157031222222,13.32581023288889,0.0,0.0,0.1119600444938128,0.0468908289881947,0.0,0.0,3,3,1,3,0.1570843304279064,0.3088004067886937,0.0,0.0,3.0,3.0,3.0,3.0,0.1929003328899155,0.3123402648972156,0.0,0.0,4.257613260630843,4.162187098110542,0.0,0.0,4.615172872623663,3.0921826622245736,0.0,0.0
2.57_163.0406m/z,163.0405521,2.57405,11.863942172333331,19.671194816666667,0.0,0.2544589572222221,0.3256427718018635,0.0343215892732365,0.0,1.7320508075688774,3,3,1,3,0.14735883005388,0.1088412726585456,0.0,0.5773502691896258,3.0,3.0,3.0,3.0,0.3574322867644288,0.11412446768407118,0.0,1.8257418583505538,4.240555980698048,2.2449646371617433,0.0,0.46457636943284386,3.7861226841677302,3.3938532806641764,0.0,3.4390243902439024
2.57_167.0826m/z,167.0825967,2.566916667,3.111478496333333,0.5524859957777778,0.0,11.741565923,0.5008038153688459,0.4639293478191723,0.0,0.0774199421133329,3,3,1,3,0.8153297378770402,1.7320508075688774,0.0,0.1154568328836737,3.0,3.0,3.0,3.0,0.9568526756793003,1.7931063659939204,0.0,0.13901125025105118,2.9772265245351557,0.9906661561516236,0.0,1.6322097588613678,4.3210887689019035,3.285504392349376,0.0,4.496090283707771
2.57_205.0978m/z,205.0977799,2.566916667,29.436676732222224,29.646659071111102,0.0,34.44540797333334,0.066991008933475,0.0918106733873772,0.0,0.0417394884014033,3,3,1,3,0.061703168921141,0.0337756091931044,0.0,0.090087104634876,3.0,3.0,3.0,3.0,0.09107730964864844,0.09782633349057385,0.0,0.09928681339183959,2.681013321767768,2.900223957171861,0.0,3.4199747936541307,4.973258824388868,3.5316150782093376,0.0,3.820848396671768
2.57_235.6709m/z,235.6708763,2.566916667,0.0,0.0,0.0,70.23609058222222,0.0,0.0,0.0,0.0324387527573654,3,3,1,3,0.0,0.0,0.0,0.0886856798966687,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.09443210523539051,0.0,0.0,0.0,6.632541897182829,0.0,0.0,0.0,3.525746458731459
2.57_252.6630m/z,252.6629606,2.57405,0.0,0.0,0.0,17.337055916666667,0.0,0.0,0.0,0.093697798395143,3,3,1,3,0.0,0.0,0.0,0.1387560846188367,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.1674291744077078,0.0,0.0,0.0,2.902728958787766,0.0,0.0,0.0,4.509990650973762
2.57_363.1851m/z,363.1850522,2.57405,16.919840886777777,50.15090078111111,0.0,324.9274153555555,0.1369275721677104,0.0909066947144368,0.0,0.012025133075449,3,3,1,3,0.481736840833614,0.2121905642251937,0.0,0.047753357781734,3.0,3.0,3.0,3.0,0.5008188732826413,0.23084380583006742,0.0,0.04924415706368171,8.473775649037613,11.57702480211779,0.0,16.00077667606512,3.321067679053437,3.7102479470108953,0.0,3.252632435449035
2.57_381.7184m/z,381.7183982,2.566916667,0.0,0.0,0.0,20.27493400111111,0.0,0.0,0.0,0.2545554871212596,3,3,1,3,0.0,0.0,0.0,0.2265849535533274,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.34079207326507066,0.0,0.0,0.0,6.90953679355113,0.0,0.0,0.0,4.947002583708684
2.57_400.1420m/z,400.1420194,2.57405,55.49168237544445,4.521869820555556,0.0,7.751180002777777,0.7348931513855234,0.3366409791836074,0.0,0.1435596153920687,3,3,1,3,0.0941970183402027,0.2322695667276451,0.0,0.3181535122568903,3.0,3.0,3.0,3.0,0.7409055420345635,0.40899425484173485,0.0,0.34904300670965166,41.1140950087885,1.8494187777494489,0.0,2.7054951737172814,3.065700502287793,4.552387145341955,0.0,3.7820065629040274
